postalCode,Shape_Area,geometry,count,normalized_by_area_count,log_normalized_by_area_count
10464,4512530.57672,"POLYGON ((-8212261.959577179 4963330.688245037, -8212266.474597696 4963598.27555715, -8212304.618921147 4963708.954852713, -8212293.358633406 4963729.151957442, -8212190.344432354 4963756.567092218, -8212133.045983886 4963750.280369141, -8211984.342998098 4963647.390337385, -8211865.255416346 4963505.888362538, -8211857.795154913 4963393.029057669, -8211505.289825966 4963054.026835245, -8211531.451799661 4963012.794021169, -8211602.539296186 4963014.859359042, -8211775.6414656835 4962946.762516774, -8211824.683856057 4962905.139320758, -8211877.7016675845 4962782.753264031, -8211934.835680786 4962783.54395274, -8211976.70250639 4962711.0864063045, -8211965.114457737 4962590.013021834, -8211890.770343888 4962393.0956344735, -8212007.869847666 4961946.503561008, -8211973.9492167905 4961853.928012752, -8211803.599669987 4961618.355483985, -8211799.2092562625 4961583.729946747, -8211886.931537773 4961578.164200257, -8211922.471941781 4961545.06261404, -8212002.963777691 4961628.804427672, -8212022.680383541 4961604.733798694, -8212006.581159019 4961633.190652595, -8212106.784366831 4961798.236653626, -8212205.635814505 4961912.004025367, -8212203.148493127 4961958.570680642, -8212170.375163424 4962023.688112576, -8212135.748439167 4962254.114833155, -8212257.255317676 4962514.557860956, -8212313.61411368 4962534.32882343, -8212311.2024823325 4962634.074947806, -8212237.303497846 4962652.601179033, -8212224.595080408 4962693.125112953, -8212239.014400864 4962734.206660673, -8212285.8007831555 4962732.565984754, -8212284.469752944 4962803.444486672, -8212303.584399551 4962848.027507494, -8212236.087947487 4962967.799399728, -8212212.794947429 4963085.80845415, -8212244.864887098 4963174.563165092, -8212226.112284808 4963304.373487109, -8212260.618472353 4963397.583039464, -8212257.149882142 4963317.082134768, -8212261.959577179 4963330.688245037))",74.0,16.39878084854729,2.7972069935636954
10464,11587953.8276,"POLYGON ((-8214526.756052859 4963177.937580053, -8214491.827613962 4963165.713881323, -8214451.355295078 4963296.82878114, -8214473.500673467 4963311.899674318, -8214444.691625507 4963367.719024799, -8214409.4063594965 4963347.920486271, -8214381.72232588 4963367.174656547, -8214351.547286251 4963423.437441654, -8214295.998689264 4963452.987290273, -8214263.666217669 4963534.352601484, -8214152.982570999 4963529.358110157, -8214123.510593915 4963321.834520199, -8214143.356231746 4963255.676974041, -8214082.633230747 4963113.519195093, -8214088.169604778 4963047.564781057, -8214104.238514267 4963041.813988357, -8214075.180023104 4962993.918030556, -8214098.498896497 4962937.400559817, -8214078.742129947 4962888.630102299, -8213962.415108202 4962902.412213459, -8213945.794601729 4962881.499366764, -8214040.577472515 4962835.883889217, -8214042.68437272 4962801.628952714, -8213964.927871744 4962694.548580061, -8213906.92796159 4962661.153877813, -8213806.907578036 4962548.4546897635, -8213760.047682313 4962531.262850828, -8213764.492328501 4962513.874462552, -8213636.735398343 4962549.819726742, -8213592.554249473 4962505.3881511055, -8213548.829944858 4962517.351848869, -8213535.668868189 4962492.697644791, -8213656.007006164 4962436.081843067, -8213650.004222667 4962396.571840485, -8213599.202639903 4962372.567788047, -8213628.953673806 4962322.483424481, -8213620.252164034 4962294.298381106, -8213541.074156555 4962166.5960262995, -8213504.1062963195 4962172.16640285, -8213490.001570799 4962150.053461535, -8213422.069930606 4962188.802186258, -8213318.387402864 4962096.723496612, -8213318.1774033215 4962079.248171696, -8213450.447008496 4962016.365759192, -8213430.461811189 4961980.577201727, -8213322.614067678 4961990.556640349, -8213310.190621052 4961922.9439939475, -8213399.622420814 4961829.138052885, -8213390.276559972 4961785.75215333, -8213430.520805525 4961762.178544715, -8213414.845036023 4961700.704483792, -8213442.1415770855 4961693.747247808, -8213433.382366145 4961656.495955135, -8213504.544199937 4961626.230710054, -8213513.659009645 4961563.829374967, -8213486.924953527 4961511.156678503, -8213529.022729327 4961471.618766037, -8213521.417901468 4961454.739159383, -8213493.281713051 4961462.517130016, -8213484.241482987 4961433.099796061, -8213555.8317978475 4961413.544090154, -8213532.344953553 4961384.378882392, -8213543.063937473 4961356.378588456, -8213489.3442105735 4961203.42476286, -8213396.994596299 4961062.618624566, -8213361.92628265 4961074.609796883, -8213353.1437636195 4961006.790866789, -8213310.05927814 4960927.259894323, -8213326.930567629 4960879.91079417, -8213304.005133708 4960794.8272071695, -8213286.0418360755 4960785.183218725, -8213300.522544826 4960776.573628398, -8213294.328515989 4960733.9814411225, -8213278.484540181 4960731.2264065435, -8213303.906681928 4960710.208765566, -8213319.246593742 4960613.520029115, -8213378.749738375 4960530.18622225, -8213364.990074385 4960473.978653298, -8213412.347438089 4960432.462506831, -8213455.153422425 4960454.562393169, -8213476.278953718 4960428.316517945, -8213451.579627323 4960356.28032757, -8213461.459675154 4960286.631581886, -8213491.084540196 4960285.003311547, -8213527.409973756 4960370.178378376, -8213627.183890339 4960348.744915585, -8213669.235308749 4960420.927811116, -8213726.673588585 4960449.58381499, -8213738.945010115 4960493.303757249, -8213772.268624949 4960517.559588763, -8213757.990491818 4960580.179399486, -8213800.178429189 4960732.290478702, -8213876.550954217 4960782.701508992, -8213968.294707311 4960779.231535858, -8214000.70413375 4960892.706549753, -8213973.618738924 4960917.846115824, -8214027.1040461855 4960979.585225717, -8213999.081884002 4960995.72471356, -8214027.155374378 4961040.800506951, -8214071.589417394 4961046.769809755, -8214041.728215828 4961075.542780489, -8214047.7438304955 4961094.898613594, -8214150.734775139 4961285.521673132, -8214220.745741713 4961278.796045852, -8214243.047103443 4961347.216251346, -8214190.170961341 4961360.362735526, -8214207.087120792 4961453.966870175, -8214425.302194478 4961826.022474918, -8214413.889895272 4961837.53357317, -8214435.589356742 4961925.234979964, -8214404.842038929 4961934.975337963, -8214414.142155931 4962037.314313449, -8214378.500575163 4962111.590624905, -8214280.124979365 4962155.5917249, -8214232.8045652425 4962111.044722858, -8214216.54754077 4962119.938149855, -8214237.026021676 4962171.088222961, -8214224.605568078 4962189.31407874, -8214238.952075112 4962248.80296954, -8214220.585110932 4962253.257311993, -8214246.157835531 4962267.502349575, -8214255.8715829775 4962307.674744544, -8214237.692847471 4962324.140528742, -8214265.8830952775 4962327.859761364, -8214271.656621253 4962352.728520064, -8214249.351728891 4962380.316301804, -8214278.797435207 4962459.53263258, -8214209.6638092995 4962475.616069418, -8214234.584587984 4962536.151675628, -8214284.82337378 4962532.397082624, -8214282.886355415 4962620.937302718, -8214391.518810471 4962586.825305254, -8214425.50842445 4962693.241709987, -8214310.479913856 4962730.671305478, -8214318.650015907 4962756.886656045, -8214350.680526083 4962745.128789309, -8214359.666977767 4962775.011999523, -8214388.84144245 4962766.281225522, -8214405.769636852 4962852.627650299, -8214386.2234364 4962870.157835378, -8214444.960351818 4962862.225491094, -8214469.217688791 4962885.642466006, -8214465.9947513435 4962914.325959234, -8214386.691178532 4962950.816081122, -8214495.411392006 4963120.672737684, -8214544.846684167 4963136.314910276, -8214526.756052859 4963177.937580053))",74.0,6.385941910102196,1.8540989978062121
10461,62824057.5538,"POLYGON ((-8220074.13850016 4960143.459321131, -8220435.355511431 4960079.312358495, -8220478.557653782 4960265.53381037, -8221267.293817292 4960978.54116581, -8221288.883603707 4960974.944510703, -8221315.673586846 4961183.558971847, -8221368.698299342 4961176.88314112, -8221422.9672941035 4961212.97073157, -8221158.969676041 4961309.012549695, -8221176.580503587 4961425.7779556075, -8222025.0993535165 4962856.753425058, -8222167.364346679 4963236.783147096, -8222165.636738245 4963285.3170593055, -8222271.3178162435 4963281.898529953, -8222256.965835206 4963370.256971552, -8221628.491919091 4963395.515882103, -8220906.359902135 4963476.183477889, -8220628.444519553 4963472.3635376515, -8220265.558410982 4963428.838928951, -8218988.274784012 4963176.371047794, -8218334.55842693 4963262.803048595, -8218314.249249835 4962838.154815025, -8218413.182985763 4962408.260929831, -8218428.6969756475 4962212.908771864, -8218405.785654839 4962050.4100518515, -8218289.518432611 4961734.143028484, -8218260.329336217 4961582.811002742, -8218249.589204058 4961243.367017775, -8218299.58997231 4961260.286879016, -8218300.510595907 4961195.3031694, -8218270.924364483 4960915.451835003, -8218253.976997129 4960374.302780412, -8218205.849584191 4960173.596445043, -8218223.993059458 4960100.725560109, -8218297.224784996 4959994.134982743, -8218274.12117785 4959945.101468162, -8218516.490197152 4959788.325360712, -8218589.591785244 4959941.999918313, -8218658.14387634 4960025.501251088, -8218941.160458194 4960123.461709091, -8218967.278977328 4960127.875521852, -8219309.278265071 4959925.276826284, -8219429.407740739 4960211.387106421, -8219680.165835344 4960110.765233252, -8219685.843992215 4960189.325221058, -8220074.13850016 4960143.459321131))",520.0,8.27708397463333,2.113490729391642
10457,37640607.3796,"POLYGON ((-8226504.754632142 4963375.19864314, -8226035.438120234 4963168.865614801, -8226018.421799206 4963202.972326485, -8226000.23539905 4963196.014456316, -8225663.343217679 4963009.720713786, -8225497.587971688 4962890.92658927, -8225440.53759404 4962974.812513672, -8225356.212430221 4962823.488631525, -8225356.567112659 4962753.221171128, -8224709.230193181 4962507.170947548, -8224826.9578937 4962171.793187202, -8225443.055676979 4961224.5282355435, -8225638.532181463 4960975.338635554, -8225332.598074574 4960737.562416839, -8225234.545752464 4960685.7899769405, -8225221.06634637 4960604.03801437, -8225255.4756844165 4960527.494554268, -8225481.701930055 4960355.209689222, -8225826.650800951 4960294.213188923, -8225896.921653407 4960242.985659042, -8225969.261863624 4960151.573879987, -8226030.359253432 4960269.992483539, -8226069.51810362 4960302.58947081, -8226204.1965720765 4960319.38448377, -8226309.984692343 4960295.672093495, -8226387.395442343 4960313.895745968, -8226461.581253822 4960443.568472945, -8226506.7982934145 4960477.73000102, -8226573.388208495 4960322.033189161, -8227175.993541907 4960602.379700473, -8227109.666381513 4960787.620896156, -8227134.582185784 4960798.560740426, -8227264.465141586 4960565.508193533, -8227398.783850797 4960407.862875824, -8227522.535001713 4960377.866688143, -8227563.3084658 4960390.144718564, -8227502.265040807 4960583.514458662, -8227704.222636382 4960674.575401733, -8227778.361194502 4960508.630005573, -8227925.0511600245 4960581.111657534, -8227854.976383469 4960741.33796182, -8227972.6857378 4960794.231978386, -8227775.388629593 4961513.659462184, -8227683.981935361 4961647.438580936, -8227444.293739969 4961866.582652624, -8227263.671520423 4962073.4406565465, -8226659.166728266 4963059.299172621, -8226504.754632142 4963375.19864314))",760.0,20.19096005373961,3.005234982147163
10460,35155666.6459,"POLYGON ((-8223936.064017117 4963078.175838669, -8223985.770024414 4962958.248013063, -8223773.927924114 4962827.648148511, -8223703.725555257 4962852.7982798135, -8223693.352685053 4962789.717741505, -8223659.503410153 4962765.125894896, -8223632.120540306 4962707.013840709, -8223759.0108234985 4962443.449369713, -8223734.699280524 4962296.584835239, -8223770.722898708 4962012.84139022, -8223991.738404186 4961397.395161311, -8224080.459137297 4961206.174269055, -8223681.936151447 4961044.377858405, -8223386.167705686 4961363.599919455, -8223445.54868679 4961017.464606698, -8223281.566718032 4961277.66241589, -8223026.125266765 4961485.328871928, -8222927.87902411 4961535.171232954, -8222891.01040873 4961434.673548372, -8222715.624210778 4961290.148089033, -8222617.915982253 4961146.198839052, -8222456.128533051 4961008.804615168, -8222554.610036388 4960981.042044408, -8222495.9067328675 4960828.015912611, -8222453.3877262 4960508.634472996, -8222560.299325452 4960494.658022973, -8222515.670784608 4960152.683914773, -8222408.955408397 4960166.422775669, -8222373.397236047 4959896.332256582, -8222815.253018564 4960064.735109129, -8222784.447310648 4960082.758972906, -8223137.478025539 4960208.642530751, -8223375.384703305 4960260.04972297, -8224002.558311826 4960317.885973529, -8224317.555113556 4960426.156821046, -8224436.579566463 4960112.834480167, -8224531.3222891195 4960156.474909475, -8224631.852478302 4960016.089173393, -8224689.381589513 4959888.640008114, -8224810.46209411 4959697.860633587, -8224911.00403962 4959449.890620533, -8225578.266209367 4959756.32848444, -8225590.522211131 4959746.183321806, -8225730.809663671 4960182.864025758, -8225800.392870935 4960146.726964668, -8225928.29541944 4959987.663847353, -8226098.709070961 4959875.108894875, -8226172.612928519 4959992.203808552, -8226019.1523060035 4960089.708426968, -8225879.398841747 4960258.86406757, -8225773.072898843 4960314.339243074, -8225481.701930055 4960355.209689222, -8225255.4756844165 4960527.494554268, -8225221.06634637 4960604.03801437, -8225234.545752464 4960685.7899769405, -8225332.598074574 4960737.562416839, -8225638.532181463 4960975.338635554, -8225443.055676979 4961224.5282355435, -8224810.849787262 4962199.205971514, -8224588.198474229 4962822.574561031, -8224469.61642987 4962778.229989089, -8224360.150614867 4963281.7457547365, -8224372.0016844915 4963322.748959136, -8224082.867815812 4963108.877108843, -8223936.064017117 4963078.175838669))",659.0,18.745199931427134,2.9309377159846703
10032,23159566.0919,"POLYGON ((-8231733.0694015855 4962365.647896537, -8231250.503369649 4962248.563627568, -8231254.206641691 4962234.534021239, -8231132.91865118 4962182.098877894, -8231116.374292275 4962120.3332677875, -8231191.793190982 4962040.607693795, -8231253.692253122 4961734.746200832, -8230389.971947766 4961263.3881082395, -8230369.934689091 4961254.959485783, -8230263.566165355 4961443.926956384, -8230183.017194672 4961434.792606178, -8230117.733583733 4961530.674894827, -8230020.0401160335 4961594.052678146, -8230015.930974119 4961662.61366207, -8229831.022914517 4961560.99934976, -8229949.021133066 4961184.694205469, -8230339.287595192 4960250.420676824, -8230339.938727471 4960303.929840202, -8230414.322314773 4960187.34222793, -8230802.569353879 4959783.518525457, -8230953.4046145035 4959491.721449252, -8230972.916323288 4959407.060598432, -8231083.216458463 4959221.450417828, -8232044.488583343 4959751.006947801, -8231911.70828909 4960286.290050885, -8231984.041166291 4960334.874534347, -8232115.676943145 4959752.532700787, -8232208.984282826 4959426.485522781, -8232319.795742203 4959198.514553976, -8232462.717660856 4958993.230299249, -8232581.943821953 4959042.409233344, -8232206.488046899 4959744.366282185, -8232178.089658733 4959840.137666848, -8232094.054120345 4959998.3591460185, -8232025.355486583 4960324.526064447, -8231983.620588744 4960336.134225951, -8232025.615499377 4960364.624040464, -8231945.929068363 4960662.552102435, -8231784.997622876 4961105.913476744, -8231645.580132806 4961400.601180128, -8231657.206407223 4961611.84924348, -8231693.120265409 4961698.502532337, -8231670.743919821 4961734.158691033, -8231723.362629356 4961856.914950193, -8231703.083314933 4962014.225845957, -8231706.354702582 4962135.741047633, -8231748.115666797 4962322.086011187, -8231733.0694015855 4962365.647896537))",408.0,17.61691036788021,2.8688592571123523
10452,27550385.8534,"POLYGON ((-8229638.238101304 4961601.084269339, -8229551.496194097 4961767.8736606715, -8229351.658958573 4961649.814319299, -8229361.080389653 4961626.56623408, -8229316.997078273 4961583.6357971085, -8229306.188957569 4961531.1461516805, -8229263.782727239 4961526.940923406, -8229210.1867085565 4961632.071215689, -8229009.13406774 4961586.003790906, -8228972.763006498 4961652.187324665, -8228852.929535936 4961777.221160135, -8228803.480245562 4961742.836674157, -8228674.645145534 4961710.395345453, -8228209.82396925 4961820.127997454, -8228111.9948981 4961767.514224332, -8228159.877009628 4961668.671732767, -8227875.746406904 4961512.955415415, -8227770.564576165 4961522.576315431, -8227945.390164056 4960876.025586522, -8228055.322231163 4960611.228306491, -8228628.671679142 4959808.725011143, -8228720.771503884 4959641.397979752, -8228867.114981888 4959301.258770761, -8229005.384445162 4959363.516697537, -8229187.24998314 4958951.907195813, -8229530.862753751 4959093.63391024, -8229839.137949034 4959349.428975665, -8229965.368605023 4959303.010861545, -8229814.584847676 4959167.314698913, -8229957.309313369 4959114.341750543, -8230196.565290074 4959085.098944334, -8230210.548161061 4959398.886211272, -8230228.36676277 4959413.125689254, -8230252.47000872 4959745.33792708, -8230192.510843483 4960154.364587278, -8230131.812238863 4960342.376087094, -8229908.089422585 4960818.943295948, -8229900.53083996 4960896.639879318, -8229815.723945245 4961091.999374918, -8229805.678104441 4961166.7596591, -8229758.516269312 4961237.743146418, -8229760.873629985 4961287.869158936, -8229699.853573473 4961495.948597542, -8229653.269750139 4961551.193434339, -8229638.238101304 4961601.084269339))",467.0,16.950760780084227,2.830312716599993
10456,29933452.4366,"POLYGON ((-8227972.6857378 4960794.231978386, -8227854.976383469 4960741.33796182, -8227925.0511600245 4960581.111657534, -8227778.361194502 4960508.630005573, -8227704.222636382 4960674.575401733, -8227502.265040807 4960583.514458662, -8227563.3084658 4960390.144718564, -8227546.327823926 4960375.660254249, -8227398.783850797 4960407.862875824, -8227264.465141586 4960565.508193533, -8227134.582185784 4960798.560740426, -8227109.666381513 4960787.620896156, -8227175.993541907 4960602.379700473, -8226573.388208495 4960322.033189161, -8226506.7982934145 4960477.73000102, -8226461.581253822 4960443.568472945, -8226387.395442343 4960313.895745968, -8226309.984692343 4960295.672093495, -8226204.1965720765 4960319.38448377, -8226069.51810362 4960302.58947081, -8226030.359253432 4960269.992483539, -8225969.261863624 4960151.573879987, -8226027.504960539 4960082.384776679, -8226172.612928519 4959992.203808552, -8226098.709070961 4959875.108894875, -8226142.142149775 4959643.970670056, -8226381.530893924 4959612.42399139, -8226357.485227183 4959429.877077713, -8226892.990493446 4957739.098892722, -8226886.04292224 4957712.160671439, -8227101.795573246 4957586.21264779, -8227691.701489593 4957776.630439754, -8227571.565037667 4958228.761105601, -8227583.161080837 4958274.009841684, -8227479.804354045 4958486.289060893, -8227768.996250357 4958599.997707061, -8227775.803134025 4958624.902610779, -8227823.228650135 4958832.357928415, -8227812.173441374 4959027.349024426, -8227657.818094383 4959175.918694895, -8227765.382272722 4959224.133031486, -8227840.481953901 4959038.595472021, -8227859.110023979 4959045.9959554495, -8228136.804038318 4958812.772368726, -8228759.1829014355 4959077.336356569, -8228696.9323627 4959225.908375677, -8228867.114981888 4959301.258770761, -8228720.771503884 4959641.397979752, -8228628.671679142 4959808.725011143, -8228132.101568206 4960488.756768843, -8227972.6857378 4960794.231978386))",597.0,19.94424135553575,2.9929404478094717
10472,30963245.188,"POLYGON ((-8224296.339004247 4960416.115406736, -8224002.558311826 4960317.885973529, -8223331.908492943 4960253.225492802, -8222911.842216928 4960132.609577631, -8222784.447310648 4960082.758972906, -8222815.253018564 4960064.735109129, -8222395.107059871 4959899.590892265, -8222373.397236047 4959896.332256582, -8222376.924547299 4959923.215789504, -8222093.681533191 4959812.470727866, -8222099.598405446 4959784.649834141, -8220808.490378281 4959286.861853334, -8220630.20839823 4959172.310235394, -8220610.286834082 4959062.68423312, -8222024.564886425 4958810.256473233, -8222005.167734465 4958753.626459561, -8223126.630578469 4958576.705207755, -8223153.350509828 4958612.145410861, -8223393.858477123 4958571.810698899, -8223570.925892286 4958539.946219188, -8223551.848085913 4958487.4323001895, -8224735.785524568 4958281.086274296, -8224756.701096621 4958336.735713423, -8224744.522431371 4958360.824285124, -8224773.6409693025 4958621.169779385, -8224765.663745298 4958759.042278968, -8224651.8436104525 4959232.244989472, -8224671.399523407 4959298.763061265, -8224721.136733542 4959345.2127978895, -8224729.203391028 4959382.104562497, -8224660.119689627 4959652.908277744, -8224564.3408076195 4959670.560325926, -8224438.778755694 4959874.543439514, -8224391.282602189 4960187.380951362, -8224296.339004247 4960416.115406736))",496.0,16.018992744088333,2.7737750647626505
10031,16902152.3658,"POLYGON ((-8230972.916323288 4959407.060598432, -8230927.491671079 4959312.219970867, -8230932.939886729 4959253.497732182, -8231390.922063343 4958424.912040475, -8231492.639002043 4958481.14823669, -8231505.161464091 4958456.943096812, -8231854.520546432 4957467.854231686, -8232174.294832911 4957655.107391027, -8232266.002067072 4957588.819972838, -8232329.245597565 4957483.113890013, -8233064.181378396 4957891.182045423, -8232989.8947138535 4958015.027836338, -8232906.994290054 4958054.425986395, -8232761.434803033 4958221.243943272, -8232715.659741207 4958311.747740109, -8232886.499422964 4958360.238421344, -8232982.832850563 4958333.018546839, -8233139.05386603 4958426.237879644, -8232884.614662259 4958932.529374321, -8232848.5792716835 4958914.334778322, -8232778.23564285 4959053.401652654, -8232637.297674588 4958976.748074086, -8232599.252023028 4959050.748433005, -8232462.717660856 4958993.230299249, -8232319.795742203 4959198.514553976, -8232239.286866377 4959348.534626998, -8232171.776837422 4959534.079866171, -8231984.041166291 4960334.874534347, -8231911.70828909 4960286.290050885, -8232044.488583343 4959751.006947801, -8231083.216458463 4959221.450417828, -8230972.916323288 4959407.060598432))",228.0,13.489406264100287,2.6019046562117953
10039,8419027.88454,"POLYGON ((-8230339.287595192 4960250.420676824, -8230397.413107755 4960116.968616875, -8230422.461541404 4959758.920279209, -8230342.124778337 4958922.039906927, -8230291.318094899 4957849.967553686, -8230276.005552815 4957846.163431921, -8230275.547367909 4957817.057543243, -8231390.922063343 4958424.912040475, -8230932.939886729 4959253.497732182, -8230927.491671079 4959312.219970867, -8230972.916323288 4959407.060598432, -8230960.395195577 4959471.256520611, -8230895.47635872 4959578.674245001, -8230835.4875591295 4959730.876833946, -8230756.196253093 4959840.005872523, -8230395.156597579 4960209.137546077, -8230339.938727471 4960303.929840202, -8230339.287595192 4960250.420676824))",127.0,15.084876988376793,2.713692718012101
10459,22551940.5373,"POLYGON ((-8226098.709070961 4959875.108894875, -8225928.29541944 4959987.663847353, -8225800.392870935 4960146.726964668, -8225730.809663671 4960182.864025758, -8225590.522211131 4959746.183321806, -8225578.266209367 4959756.32848444, -8224911.00403962 4959449.890620533, -8224810.46209411 4959697.860633587, -8224689.381589513 4959888.640008114, -8224643.354851828 4959997.335839783, -8224531.3222891195 4960156.474909475, -8224431.710591703 4960110.591700733, -8224464.9352102615 4959874.092080449, -8224576.421009232 4959722.196484019, -8224683.223029524 4959721.592804159, -8224767.720287116 4959402.738668647, -8224774.0235422915 4959358.472592841, -8224722.542662605 4959318.896230696, -8224697.212486278 4959245.521952272, -8224723.898741678 4959082.158876027, -8224798.580358724 4959018.497778958, -8224798.847649857 4958890.40649075, -8224820.832918256 4958805.331022379, -8224845.477819328 4958418.976577798, -8224777.370334475 4958274.415592814, -8225109.2555230325 4958206.3833952295, -8225440.315086457 4957892.397330174, -8225718.341516357 4957541.01637965, -8225767.062856377 4957579.416033669, -8226001.481807603 4957281.498601425, -8226695.517080534 4957821.769895438, -8226688.615425868 4957845.660089539, -8226886.04292224 4957712.160671439, -8226892.990493446 4957739.098892722, -8226357.485227183 4959429.877077713, -8226381.530893924 4959612.42399139, -8226142.142149775 4959643.970670056, -8226098.709070961 4959875.108894875))",606.0,26.871301784327624,3.2910588689539555
10451,28944106.5181,"POLYGON ((-8230176.765624289 4959022.341020274, -8230196.565290074 4959085.098944334, -8229957.309313369 4959114.341750543, -8229814.584847676 4959167.314698913, -8229965.368605023 4959303.010861545, -8229839.137949034 4959349.428975665, -8229530.862753751 4959093.63391024, -8229187.24998314 4958951.907195813, -8229005.384445162 4959363.516697537, -8228696.9323627 4959225.908375677, -8228759.1829014355 4959077.336356569, -8228136.804038318 4958812.772368726, -8227859.110023979 4959045.9959554495, -8227840.481953901 4959038.595472021, -8227765.382272722 4959224.133031486, -8227657.818094383 4959175.918694895, -8227812.173441374 4959027.349024426, -8227823.228650135 4958832.357928415, -8227768.996250357 4958599.997707061, -8227479.804354045 4958486.289060893, -8227583.161080837 4958274.009841684, -8227571.565037667 4958228.761105601, -8227691.701489593 4957776.630439754, -8227962.727052139 4957912.967183892, -8228449.172504367 4958077.535229081, -8228775.60224626 4957103.35485851, -8229454.063939223 4956645.8862250345, -8229540.845108289 4956577.291375247, -8229537.300079017 4956551.503241886, -8229642.301295075 4956369.707094577, -8229717.057637353 4956410.368603552, -8229919.300648701 4956206.724943465, -8230045.481152443 4956122.546836998, -8230122.699082488 4956260.036094637, -8230135.676446466 4956370.218648283, -8230098.579196468 4956414.809021849, -8230155.509976831 4956430.468726372, -8230169.8057903815 4956475.626703516, -8230137.485935973 4956558.733140089, -8230143.282775332 4956674.672014765, -8230128.603294595 4956685.282771554, -8230112.332974717 4956901.158192943, -8230105.974159411 4956926.939919171, -8230084.082559231 4956910.15056316, -8230073.968738978 4956925.969124091, -8230121.764855927 4956973.601581183, -8230109.546983522 4957103.676330079, -8230034.7586574005 4957118.439325983, -8230039.182364841 4957149.302390184, -8230103.09759215 4957151.887029679, -8230112.012109622 4957216.372789446, -8230099.010225324 4957507.749192266, -8230079.2931677895 4957603.720104446, -8230098.800954815 4957611.625886343, -8230114.659338989 4957788.052476196, -8230092.363566347 4957889.243963553, -8230107.657045543 4958073.630457356, -8230035.18465556 4958105.933598414, -8230043.968196687 4958123.310432463, -8230108.067835456 4958120.920174913, -8230110.4318166515 4958203.272905954, -8230032.801429729 4958221.734516083, -8230027.449508924 4958245.565123673, -8230031.318322222 4958263.884647271, -8230109.734080436 4958263.165402622, -8230120.256670306 4958281.272462824, -8230112.634606805 4958392.406011885, -8230129.877790475 4958488.098026527, -8230053.223159351 4958498.560696678, -8230057.319329897 4958558.651265444, -8230138.028528236 4958553.706029988, -8230143.195357254 4958644.817260718, -8230064.3592568375 4958650.302978118, -8230066.567835578 4958696.443925606, -8230124.311333497 4958692.924016643, -8230123.600640874 4958903.527882704, -8230146.934196151 4958905.858160846, -8230131.392224764 4959017.942129408, -8230176.765624289 4959022.341020274))",634.0,21.90428644268333,3.0866823456466417
